"code","pop_1","pop_5","pop_10","dist_coast","urban_1","natural_1","urban_5","natural_5","urban_10","natural_10"
"218772",4140.80107975006,50732.7957928181,309463.008905411,59.170695140883,0.71604938271605,0,0.427332993370727,0.103008669046404,0.466921606118515,0.088718929254303
"218775",2521.37435245514,35846.2058985233,141235.13838315,32.4734760559633,0.506172839506173,0,0.402855685874552,0.257521672616011,0.348119821542364,0.204843849585717
"218790",2233.62641143799,40884.1991376877,196087.717462301,97.8248710788175,0.592592592592593,0.160493827160494,0.455889852116265,0.118816930137684,0.446781389419983,0.156150414276608
"218805",653.243693351746,27468.6698482037,128091.647827387,28.6018510564169,0.197530864197531,0,0.215706272310045,0,0.214659018483103,0.0136392606755895
"218820",545.985237121582,6137.12078046799,55801.5819756985,12.1227581335218,0.0987654320987654,0,0.0147883732789393,0,0.097131931166349,0.0103250478011472
"218823",8415.01898574829,182748.850855827,348041.807211637,34.5570032187965,0.938271604938274,0,0.731769505354407,0.0152983171851096,0.499426386233235,0.0110898661567878
"218832",1913.72803783417,41750.0622346401,255861.648696899,43.3329502778524,0.580246913580247,0.037037037037037,0.342172361040284,0.0423253442121366,0.385978330146567,0.0192479286169535
"218844",7689.82836532593,90609.7618775368,152605.137606382,15.3073916432278,1,0,0.578786333503311,0.0576236613972462,0.274442319948999,0.0525175270873172
"218847",6074.28330230713,99503.0495481491,255188.322541475,51.3761188676893,0.827160493827162,0.0617283950617284,0.587965323814377,0.00509943906170321,0.442319949012081,0.00382409177820267
"218850",6462.30987548828,262452.82114315,1153383.82762718,54.8048965322188,0.814814814814816,0,0.604793472717998,0.00764915859255482,0.554748247291252,0.00777565328234544
"218868",6914.00256538391,288294.085769653,627013.364873409,26.8394769805955,1,0,0.842937276899536,0,0.618738049713199,0.0471637985978334
"218880",9676.72421646118,98039.7955155373,256140.19554162,53.9153207676678,1,0,0.628250892401832,0.00509943906170321,0.4080305927342,0.00395156150414276
"218883",2633.33187675476,154264.876883984,354874.780116558,33.2494364199438,0.580246913580247,0,0.650178480367156,0.00407955124936257,0.482090503505385,0.0173358827278521
"218928",3449.43980884552,31441.5417408943,97858.3824723959,73.9247883683187,0.617283950617284,0,0.266190719020906,0.106068332483426,0.239388145315478,0.12606755895475
"218931",661.712839126587,15578.9948253632,94441.0434885025,59.0982021791471,0.148148148148148,0,0.170321264660886,0.0071392146863845,0.228935627788392,0.0314850223072022
"218955",1755.04530715942,40269.7176833153,225115.082869768,31.4668980731296,0.45679012345679,0.0246913580246914,0.254462009178989,0.129525752167261,0.318419375398326,0.0743148502230728
"218964",4365.59651947021,42499.3509197235,127258.806077242,49.1587569627319,0.777777777777779,0.0617283950617284,0.355940846506882,0.217746047934726,0.289611217335868,0.154748247291267
"218973",2250.62546157837,27744.7392187119,160080.533044338,16.5068354437244,0.827160493827162,0.135802469135802,0.331463539010707,0.395716471188167,0.301975780752056,0.260803059273411
"218976",1599.52027988434,50204.7611641884,398932.882859945,19.4447700388874,0.493827160493827,0,0.372768995410503,0.0617032126466087,0.454047163798568,0.052262587635437
"218985",1575.15537071228,39518.569963932,242817.063376427,43.9816608358817,0.283950617283951,0.0493827160493827,0.291687914329422,0.0453850076491585,0.370681963033757,0.0407903123008289
"218988",3649.65421485901,161138.112223625,559778.963600397,26.1500710564224,0.765432098765433,0.0493827160493827,0.732789393166747,0.074961754207037,0.623964308476744,0.119056724028045
"219000",8814.05822753906,189702.662367821,602517.658437252,28.4184198102071,0.80246913580247,0,0.787353391126971,0.00764915859255482,0.563926067558942,0.0418100701083496
"219003",2277.26635932922,105750.968827486,328697.344530582,33.5131506057155,0.407407407407407,0.0493827160493827,0.519122896481384,0.0152983171851096,0.454939451880148,0.00994263862332695
"219012",3215.08456420898,75319.598361969,403350.141632557,34.2690824419338,0.518518518518519,0,0.401835798062211,0.0183579806221316,0.477246653919662,0.0374760994263865
"219015",9153.46670913696,67774.2655005455,155228.659948587,35.5777689898506,0.975308641975311,0,0.422743498215194,0.00305966343702193,0.249585723390684,0.000764818355640535
"219036",2496.04529762268,66341.9679555893,252479.270431042,41.7612470218915,0.580246913580247,0,0.377358490566036,0.0290668026517083,0.35844486934351,0.049330783938815
"219039",3413.56649208069,86324.398961544,309569.934767723,40.8909345363158,0.80246913580247,0,0.505354411014786,0.0326364099949006,0.439898024219219,0.0197578075207139
"219045",879.347182750702,20373.2116215229,71899.6799080372,27.0039818118837,0.345679012345679,0,0.197858235594084,0.110147883732789,0.162523900573612,0.0939451880178468
"219051",318.357281446457,15384.3409438133,88460.5016454458,70.3652682153241,0.0864197530864197,0,0.190209077001529,0.000509943906170321,0.206118546845118,0.045124282982792
"219075",7773.64176177979,123657.333832741,839359.250812054,62.668009579915,0.876543209876545,0,0.643549209586942,0.139724630290667,0.585213511790944,0.131803696622053
"219084",2204.95678329468,41123.1502842903,114883.818964839,69.2435075347929,0.481481481481481,0.0987654320987654,0.381438041815398,0.161142274349821,0.269598470363276,0.216316124920324
"219093",6124.70994853973,77572.227004528,197739.848843813,25.4794944868266,0.666666666666667,0,0.35237123916369,0.086180520142784,0.285404716379846,0.0614404079031236
"219108",1855.51235580444,20056.6295309067,95722.3148815632,35.8481775816953,0.493827160493827,0,0.202957674655787,0.0780214176440589,0.204716379859777,0.117272147864883
"219111",1056.94328784943,32658.1692385674,150884.373961926,20.7359489754721,0.283950617283951,0.0987654320987654,0.25650178480367,0.0662927078021416,0.288081580624587,0.0898661567877638
"219114",2472.39639472961,88881.8802142143,289271.020799398,40.2335878105482,0.283950617283951,0.0493827160493827,0.391126976032634,0.0790413054563995,0.401529636711256,0.0506054811982159
"219120",3058.67791843414,69586.82512784,254170.637769222,71.9292989791018,0.71604938271605,0,0.44824069352371,0.162672106068332,0.405608667941338,0.0809432759719575
"219123",9033.63579177856,151299.327730656,551779.165131807,18.4731517247553,0.876543209876545,0,0.708822029576742,0.106068332483426,0.601402166985341,0.164181007010833
"219126",2548.32592964172,69402.3427248001,206454.447304487,23.641042463924,0.407407407407407,0,0.379908210096887,0.0479347271800101,0.301848311026116,0.0435946462715109
"219129",3516.51365089417,94764.5321936607,228945.510486841,61.4945858176861,0.555555555555556,0,0.472208057113715,0.0922998470168278,0.399872530274035,0.120076481835565
